date,block_section_or_yard,corridor_block,line,demanded_time_from,demanded_time_to,block_demanded,permitted_time_from,permitted_time_to,block_permitted
2024-07-07,TRL YD,TRL-KPD,UP,00:00:00,02:30:00,150,00:00:00,02:30:00,150
2024-07-07,PEL YD,MAS-GDR,UP,00:00:00,01:43:00,103,00:00:00,01:43:00,103
2024-07-07,KPD YD,TRL-KPD,UP,09:20:00,11:45:00,145,00:05:00,02:30:00,145
2024-07-07,TADA-AKM,MAS-GDR,UP,00:15:00,01:45:00,90,00:15:00,01:45:00,90
2024-07-07,ENR YD,MAS-GDR,UP,00:25:00,02:25:00,120,00:25:00,02:25:00,120
2024-07-07,KOK YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-07,TVT YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-07,MDVE-SHU,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-07,AKM YD,MAS-GDR,UP,02:15:00,04:15:00,120,00:30:00,02:30:00,120
2024-07-07,BBQ YD,MAS-GDR,UP,00:30:00,01:30:00,60,00:30:00,01:30:00,60
2024-07-07,AJJ YD,TRL-KPD,UP,01:05:00,02:15:00,70,01:05:00,02:15:00,70
2024-07-07,ABU YD,MAS-GDR,UP,02:30:00,03:30:00,60,01:30:00,02:30:00,60
2024-07-07,NG-VGA,AJJ-RU,UP,00:00:00,02:20:00,140,01:45:00,04:05:00,140
2024-07-07,VGA-NG,AJJ-RU,UP,15:30:00,17:00:00,90,01:45:00,03:15:00,90
2024-07-07,VGA YD,AJJ-RU,UP,02:50:00,03:50:00,60,02:50:00,03:50:00,60
2024-07-07,NG-VGA,AJJ-RU,UP,11:55:00,12:55:00,60,04:15:00,05:15:00,60
2024-07-07,KPD YD,TRL-KPD,UP,14:30:00,15:45:00,75,22:30:00,23:45:00,75
2024-07-07,AJJ YD,TRL-KPD,UP,12:45:00,13:15:00,30,22:30:00,23:00:00,30
2024-07-07,TUG YD,TRL-KPD,UP,14:00:00,15:00:00,60,22:30:00,23:30:00,60
2024-07-07,MDVE-CTRE,TRL-KPD,UP,16:05:00,17:05:00,60,22:30:00,23:30:00,60
2024-07-07,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-07,AIPP YD,MAS-GDR,UP,14:30:00,16:30:00,120,22:30:00,00:30:00,120
2024-07-07,PEL YD,MAS-GDR,UP,23:20:00,00:50:00,90,23:20:00,00:50:00,90
2024-07-07,KOK YD,MAS-GDR,UP,23:30:00,00:15:00,45,23:30:00,00:15:00,45
2024-07-07,TVT YD,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-07-07,AJJ YD,TRL-KPD,UP,23:40:00,01:40:00,120,23:40:00,01:40:00,120
2024-07-07,TUG YD,TRL-KPD,UP,23:40:00,01:40:00,120,23:40:00,01:40:00,120
2024-07-07,TADA-AKM,MAS-GDR,UP,23:40:00,01:10:00,90,23:40:00,01:10:00,90
2024-07-08,TRL YD,TRL-KPD,UP,00:30:00,03:00:00,150,00:00:00,02:30:00,150
2024-07-08,ENR YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-08,KPD YD,TRL-KPD,UP,09:25:00,11:50:00,145,00:05:00,02:30:00,145
2024-07-08,VPY-VLK,MAS-GDR,UP,00:35:00,02:50:00,135,00:15:00,02:30:00,135
2024-07-08,AKM YD,MAS-GDR,UP,00:19:00,01:49:00,90,00:19:00,01:49:00,90
2024-07-08,KBT YD,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-08,KOK YD,MAS-GDR,UP,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-07-08,MDVE-SHU,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-08,AIPP YD,MAS-GDR,UP,02:30:00,04:30:00,120,00:30:00,02:30:00,120
2024-07-08,BBQ YD,MAS-GDR,UP,00:50:00,01:50:00,60,00:50:00,01:50:00,60
2024-07-08,PEL YD,MAS-GDR,UP,00:55:00,01:55:00,60,00:55:00,01:55:00,60
2024-07-08,NG-VGA,AJJ-RU,UP,00:00:00,02:20:00,140,01:45:00,04:05:00,140
2024-07-08,VGA-NG,AJJ-RU,UP,16:00:00,17:00:00,60,01:45:00,02:45:00,60
2024-07-08,AJJ YD,TRL-KPD,UP,10:05:00,10:45:00,40,01:50:00,02:30:00,40
2024-07-08,NG-VGA,AJJ-RU,UP,12:32:00,13:17:00,45,04:30:00,05:15:00,45
2024-07-08,KPD YD,TRL-KPD,UP,12:30:00,14:30:00,120,22:30:00,00:30:00,120
2024-07-08,TUG YD,TRL-KPD,UP,12:40:00,13:10:00,30,22:30:00,23:00:00,30
2024-07-08,MDVE-CTRE,TRL-KPD,UP,16:25:00,17:25:00,60,22:30:00,23:30:00,60
2024-07-08,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-08,ENR YD,MAS-GDR,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-08,AIPP YD,MAS-GDR,UP,22:15:00,00:15:00,120,22:30:00,00:30:00,120
2024-07-08,AJJ YD,TRL-KPD,UP,22:45:00,00:15:00,90,22:45:00,00:15:00,90
2024-07-08,TUG YD,TRL-KPD,UP,23:05:00,01:05:00,120,23:05:00,01:05:00,120
2024-07-08,TVT YD,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-07-08,PEL YD,MAS-GDR,UP,23:40:00,01:00:00,80,23:40:00,01:00:00,80
2024-07-09,TRL YD,TRL-KPD,UP,01:00:00,03:30:00,150,00:00:00,02:30:00,150
2024-07-09,AKM YD,MAS-GDR,UP,00:05:00,01:09:00,64,00:05:00,01:09:00,64
2024-07-09,VPY-VLK,MAS-GDR,UP,01:20:00,03:30:00,130,00:20:00,02:30:00,130
2024-07-09,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-09,KBT YD,TRL-KPD,UP,03:15:00,05:15:00,120,00:30:00,02:30:00,120
2024-07-09,AJJ YD,TRL-KPD,UP,10:50:00,12:50:00,120,00:30:00,02:30:00,120
2024-07-09,KOK YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-09,MDVE-SHU,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-09,ENR YD,MAS-GDR,UP,02:30:00,04:30:00,120,00:30:00,02:30:00,120
2024-07-09,PEL YD,MAS-GDR,UP,01:15:00,02:00:00,45,01:15:00,02:00:00,45
2024-07-09,NG-VGA,AJJ-RU,UP,01:30:00,03:45:00,135,01:45:00,04:00:00,135
2024-07-09,VGA-NG,AJJ-RU,UP,15:40:00,16:40:00,60,01:45:00,02:45:00,60
2024-07-09,NG-VGA,AJJ-RU,UP,13:05:00,13:50:00,45,04:30:00,05:15:00,45
2024-07-09,KPD YD,TRL-KPD,UP,12:00:00,13:15:00,75,22:30:00,23:45:00,75
2024-07-09,TRL YD,TRL-KPD,UP,22:30:00,01:00:00,150,22:30:00,01:00:00,150
2024-07-09,TUG YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-09,DVR-NYP,MAS-GDR,UP,13:30:00,14:30:00,60,22:30:00,23:30:00,60
2024-07-09,AIPP YD,MAS-GDR,UP,13:25:00,15:25:00,120,22:30:00,00:30:00,120
2024-07-09,TVT YD,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-07-09,KPD YD,TRL-KPD,UP,23:45:00,01:45:00,120,23:45:00,01:45:00,120
2024-07-10,DVR-NYP,MAS-GDR,UP,01:30:00,04:00:00,150,00:00:00,02:30:00,150
2024-07-10,VPY-VLK,MAS-GDR,UP,01:15:00,03:23:00,128,00:22:00,02:30:00,128
2024-07-10,KBT YD,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-10,AJJ YD,TRL-KPD,UP,10:20:00,12:20:00,120,00:30:00,02:30:00,120
2024-07-10,KOK YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-10,TUG YD,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-10,MDVE-SHU,TRL-KPD,UP,02:00:00,04:00:00,120,00:30:00,02:30:00,120
2024-07-10,ENR YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-10,AKM YD,MAS-GDR,UP,00:40:00,01:40:00,60,00:40:00,01:40:00,60
2024-07-10,KPD YD,TRL-KPD,UP,10:55:00,11:40:00,45,01:45:00,02:30:00,45
2024-07-10,NG-VGA,AJJ-RU,UP,00:25:00,02:40:00,135,01:45:00,04:00:00,135
2024-07-10,VGA-NG,AJJ-RU,UP,15:20:00,16:20:00,60,01:45:00,02:45:00,60
2024-07-10,NG-VGA,AJJ-RU,UP,04:15:00,05:00:00,45,04:15:00,05:00:00,45
2024-07-10,KPD YD,TRL-KPD,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-07-10,TUG YD,TRL-KPD,UP,22:20:00,00:20:00,120,22:30:00,00:30:00,120
2024-07-10,DVR-NYP,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-10,AIPP YD,MAS-GDR,UP,15:45:00,17:45:00,120,22:30:00,00:30:00,120
2024-07-10,KBT YD,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-10,TVT YD,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-07-11,KOK YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-11,TRL YD,TRL-KPD,UP,00:45:00,02:55:00,130,00:20:00,02:30:00,130
2024-07-11,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-11,AJJ YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-11,TUG YD,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-11,MDVE-SHU,TRL-KPD,UP,02:00:00,04:00:00,120,00:30:00,02:30:00,120
2024-07-11,VPY-VLK,MAS-GDR,UP,10:45:00,12:45:00,120,00:30:00,02:30:00,120
2024-07-11,DVR-NYP,MAS-GDR,UP,03:00:00,05:00:00,120,00:30:00,02:30:00,120
2024-07-11,ENR YD,MAS-GDR,UP,01:20:00,02:20:00,60,01:20:00,02:20:00,60
2024-07-11,NG-VGA,AJJ-RU,UP,01:15:00,03:30:00,135,01:45:00,04:00:00,135
2024-07-11,KOK YD,MAS-GDR,UP,05:00:00,05:30:00,30,02:00:00,02:30:00,30
2024-07-11,KPD YD,TRL-KPD,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-11,TUG YD,TRL-KPD,UP,22:25:00,00:25:00,120,22:30:00,00:30:00,120
2024-07-11,DVR-NYP,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-11,TVT YD,MAS-GDR,UP,23:40:00,01:40:00,120,23:40:00,01:40:00,120
2024-07-12,KBT YD,TRL-KPD,UP,00:15:00,02:15:00,120,00:15:00,02:15:00,120
2024-07-12,TRL YD,TRL-KPD,UP,00:45:00,02:50:00,125,00:25:00,02:30:00,125
2024-07-12,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-12,AJJ YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-12,KOK YD,MAS-GDR,UP,03:30:00,05:30:00,120,00:30:00,02:30:00,120
2024-07-12,TUG YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-12,VPY-VLK,MAS-GDR,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-12,MDVE-SHU,TRL-KPD,UP,01:00:00,02:50:00,110,00:40:00,02:30:00,110
2024-07-12,NG-VGA,AJJ-RU,UP,01:10:00,03:20:00,130,01:45:00,03:55:00,130
2024-07-12,KPD YD,TRL-KPD,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-07-12,TUG YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-12,DVR-NYP,MAS-GDR,UP,16:30:00,17:30:00,60,22:30:00,23:30:00,60
2024-07-12,TVT YD,MAS-GDR,UP,23:45:00,01:45:00,120,23:45:00,01:45:00,120
2024-07-13,KOK YD,MAS-GDR,UP,00:15:00,02:15:00,120,00:15:00,02:15:00,120
2024-07-13,TRL YD,TRL-KPD,UP,10:00:00,12:05:00,125,00:25:00,02:30:00,125
2024-07-13,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-13,KBT YD,TRL-KPD,UP,02:30:00,04:30:00,120,00:30:00,02:30:00,120
2024-07-13,AJJ YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-13,MDVE-SHU,TRL-KPD,UP,01:00:00,02:50:00,110,00:40:00,02:30:00,110
2024-07-13,VPY-VLK,MAS-GDR,UP,11:10:00,13:00:00,110,00:40:00,02:30:00,110
2024-07-13,NG-VGA,AJJ-RU,UP,00:15:00,01:45:00,90,01:45:00,03:15:00,90
2024-07-13,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-13,KPD YD,TRL-KPD,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-13,TRL YD,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-13,TUG YD,TRL-KPD,UP,13:00:00,15:00:00,120,22:30:00,00:30:00,120
2024-07-14,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-14,KBT YD,TRL-KPD,UP,11:00:00,13:00:00,120,00:30:00,02:30:00,120
2024-07-14,AJJ YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-14,TRL YD,TRL-KPD,UP,10:25:00,12:25:00,120,00:30:00,02:30:00,120
2024-07-14,KOK YD,MAS-GDR,UP,02:00:00,04:00:00,120,00:30:00,02:30:00,120
2024-07-14,TVT YD,MAS-GDR,UP,01:50:00,03:50:00,120,00:30:00,02:30:00,120
2024-07-14,VPY-VLK,MAS-GDR,UP,03:00:00,04:25:00,85,01:05:00,02:30:00,85
2024-07-14,MDVE-SHU,TRL-KPD,UP,11:55:00,12:45:00,50,01:40:00,02:30:00,50
2024-07-14,NG-VGA,AJJ-RU,UP,01:00:00,02:30:00,90,01:45:00,03:15:00,90
2024-07-14,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-14,KPD YD,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-14,TRL YD,TRL-KPD,UP,22:30:00,00:30:00,120,22:30:00,00:30:00,120
2024-07-14,TUG YD,TRL-KPD,UP,23:00:00,00:15:00,75,23:00:00,00:15:00,75
2024-07-14,KOK YD,MAS-GDR,UP,23:45:00,00:55:00,70,23:45:00,00:55:00,70
2024-07-15,TVT YD,MAS-GDR,UP,00:25:00,02:15:00,110,00:25:00,02:15:00,110
2024-07-15,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-15,AJJ YD,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-15,TRL YD,TRL-KPD,UP,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-07-15,VPY-VLK,MAS-GDR,UP,02:10:00,03:30:00,80,01:10:00,02:30:00,80
2024-07-15,KOK YD,MAS-GDR,UP,01:25:00,02:25:00,60,01:25:00,02:25:00,60
2024-07-15,NG-VGA,AJJ-RU,UP,02:00:00,03:15:00,75,02:00:00,03:15:00,75
2024-07-15,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-15,KPD YD,TRL-KPD,UP,11:50:00,13:50:00,120,22:30:00,00:30:00,120
2024-07-15,TUG YD,TRL-KPD,UP,15:00:00,16:00:00,60,22:30:00,23:30:00,60
2024-07-15,TVT YD,MAS-GDR,UP,23:55:00,01:25:00,90,23:55:00,01:25:00,90
2024-07-16,KOK YD,MAS-GDR,UP,00:00:00,01:00:00,60,00:00:00,01:00:00,60
2024-07-16,TRL YD,TRL-KPD,UP,00:10:00,02:10:00,120,00:10:00,02:10:00,120
2024-07-16,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-16,AJJ YD,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-16,KOK YD,MAS-GDR,UP,01:00:00,01:55:00,55,01:00:00,01:55:00,55
2024-07-16,VPY-VLK,MAS-GDR,UP,11:45:00,13:00:00,75,01:15:00,02:30:00,75
2024-07-16,NG-VGA,AJJ-RU,UP,23:15:00,00:25:00,70,01:45:00,02:55:00,70
2024-07-16,KOK YD,MAS-GDR,UP,02:05:00,02:30:00,25,02:05:00,02:30:00,25
2024-07-16,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-16,KPD YD,TRL-KPD,UP,13:00:00,15:00:00,120,22:30:00,00:30:00,120
2024-07-16,TRL YD,TRL-KPD,UP,22:30:00,00:30:00,120,22:30:00,00:30:00,120
2024-07-16,TUG YD,TRL-KPD,UP,16:00:00,16:45:00,45,22:30:00,23:15:00,45
2024-07-17,AJJ YD,TRL-KPD,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-17,TVT YD,MAS-GDR,UP,00:05:00,00:50:00,45,00:05:00,00:50:00,45
2024-07-17,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-17,TRL YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-17,KOK YD,MAS-GDR,UP,00:50:00,01:50:00,60,00:50:00,01:50:00,60
2024-07-17,TVT YD,MAS-GDR,UP,00:55:00,02:25:00,90,00:55:00,02:25:00,90
2024-07-17,VPY-VLK,MAS-GDR,UP,11:50:00,12:50:00,60,01:30:00,02:30:00,60
2024-07-17,KOK YD,MAS-GDR,UP,02:50:00,03:30:00,40,01:50:00,02:30:00,40
2024-07-17,AJJ YD,TRL-KPD,UP,10:00:00,10:30:00,30,02:00:00,02:30:00,30
2024-07-17,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-17,KPD YD,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-17,AJJ YD,TRL-KPD,UP,22:35:00,00:35:00,120,22:35:00,00:35:00,120
2024-07-18,TRL YD,TRL-KPD,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-18,KOK YD,MAS-GDR,UP,00:15:00,01:15:00,60,00:15:00,01:15:00,60
2024-07-18,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-18,AJJ YD,TRL-KPD,UP,00:50:00,02:05:00,75,00:50:00,02:05:00,75
2024-07-18,TVT YD,MAS-GDR,UP,01:00:00,02:00:00,60,01:00:00,02:00:00,60
2024-07-18,VPY-VLK,MAS-GDR,UP,12:00:00,12:55:00,55,01:35:00,02:30:00,55
2024-07-18,KOK YD,MAS-GDR,UP,01:40:00,02:10:00,30,01:40:00,02:10:00,30
2024-07-18,AJJ YD,TRL-KPD,UP,12:10:00,12:30:00,20,02:10:00,02:30:00,20
2024-07-18,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-18,KPD YD,TRL-KPD,UP,13:00:00,15:00:00,120,22:30:00,00:30:00,120
2024-07-18,TRL YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-19,AJJ YD,TRL-KPD,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-19,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-19,TRL YD,TRL-KPD,UP,11:10:00,13:00:00,110,00:40:00,02:30:00,110
2024-07-19,KOK YD,MAS-GDR,UP,00:45:00,01:25:00,40,00:45:00,01:25:00,40
2024-07-19,KOK YD,MAS-GDR,UP,01:45:00,02:15:00,30,01:45:00,02:15:00,30
2024-07-19,AJJ YD,TRL-KPD,UP,09:20:00,09:50:00,30,02:00:00,02:30:00,30
2024-07-19,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-19,KPD YD,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-19,TRL YD,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-20,KPD YD,TRL-KPD,UP,10:10:00,12:10:00,120,00:30:00,02:30:00,120
2024-07-20,AJJ YD,TRL-KPD,UP,00:30:00,02:00:00,90,00:30:00,02:00:00,90
2024-07-20,AJJ YD,TRL-KPD,UP,09:30:00,10:00:00,30,02:00:00,02:30:00,30
2024-07-20,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-20,KPD YD,TRL-KPD,UP,12:15:00,14:00:00,105,22:30:00,00:15:00,105
2024-07-21,TRL YD,TRL-KPD,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-21,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-21,AJJ YD,TRL-KPD,UP,00:30:00,02:00:00,90,00:30:00,02:00:00,90
2024-07-21,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-21,KPD YD,TRL-KPD,UP,15:00:00,16:00:00,60,22:30:00,23:30:00,60
2024-07-21,TRL YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-07-22,KPD YD,TRL-KPD,UP,09:30:00,11:30:00,120,00:30:00,02:30:00,120
2024-07-22,AJJ YD,TRL-KPD,UP,00:40:00,01:50:00,70,00:40:00,01:50:00,70
2024-07-22,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-22,KPD YD,TRL-KPD,UP,15:00:00,16:00:00,60,22:30:00,23:30:00,60
2024-07-23,TRL YD,TRL-KPD,UP,00:20:00,01:30:00,70,00:20:00,01:30:00,70
2024-07-23,KPD YD,TRL-KPD,UP,10:00:00,12:00:00,120,00:30:00,02:30:00,120
2024-07-23,AJJ YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-07-23,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-23,KPD YD,TRL-KPD,UP,12:35:00,13:15:00,40,22:30:00,23:10:00,40
2024-07-24,KPD YD,TRL-KPD,UP,10:30:00,12:20:00,110,00:40:00,02:30:00,110
2024-07-24,AJJ YD,TRL-KPD,UP,10:30:00,11:30:00,60,01:30:00,02:30:00,60
2024-07-24,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-24,KPD YD,TRL-KPD,UP,12:40:00,13:20:00,40,22:30:00,23:10:00,40
2024-07-24,KPD YD,TRL-KPD,UP,23:30:00,01:00:00,90,23:30:00,01:00:00,90
2024-07-25,KPD YD,TRL-KPD,UP,10:00:00,11:30:00,90,01:00:00,02:30:00,90
2024-07-25,AJJ YD,TRL-KPD,UP,09:00:00,10:00:00,60,01:30:00,02:30:00,60
2024-07-25,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-25,KPD YD,TRL-KPD,UP,14:00:00,14:40:00,40,22:30:00,23:10:00,40
2024-07-25,KPD YD,TRL-KPD,UP,23:20:00,00:50:00,90,23:20:00,00:50:00,90
2024-07-26,KPD YD,TRL-KPD,UP,10:30:00,12:00:00,90,01:00:00,02:30:00,90
2024-07-26,AJJ YD,TRL-KPD,UP,10:30:00,11:30:00,60,01:30:00,02:30:00,60
2024-07-26,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-26,KPD YD,TRL-KPD,UP,13:20:00,14:00:00,40,22:30:00,23:10:00,40
2024-07-27,KPD YD,TRL-KPD,UP,10:00:00,11:30:00,90,01:00:00,02:30:00,90
2024-07-27,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-27,KPD YD,TRL-KPD,UP,14:45:00,15:15:00,30,22:30:00,23:00:00,30
2024-07-28,KPD YD,TRL-KPD,UP,11:05:00,12:25:00,80,01:10:00,02:30:00,80
2024-07-28,NG-VGA,AJJ-RU,UP,23:55:00,01:55:00,120,01:45:00,03:45:00,120
2024-07-28,NG-VGA,AJJ-RU,UP,12:00:00,13:30:00,90,03:45:00,05:15:00,90
2024-07-28,KPD YD,TRL-KPD,UP,15:30:00,16:00:00,30,22:30:00,23:00:00,30
2024-07-29,KPD YD,TRL-KPD,UP,11:30:00,12:45:00,75,01:15:00,02:30:00,75
2024-07-29,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-29,KPD YD,TRL-KPD,UP,14:45:00,15:15:00,30,22:30:00,23:00:00,30
2024-07-30,KPD YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-07-30,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-30,KPD YD,TRL-KPD,UP,15:00:00,15:30:00,30,22:30:00,23:00:00,30
2024-07-31,KPD YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-07-31,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-07-31,KPD YD,TRL-KPD,UP,13:00:00,13:30:00,30,22:30:00,23:00:00,30
2024-08-01,KPD YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-08-01,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-08-01,KPD YD,TRL-KPD,UP,14:40:00,15:05:00,25,22:30:00,22:55:00,25
2024-08-02,KPD YD,TRL-KPD,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-08-02,NG-VGA,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-08-02,KPD YD,TRL-KPD,UP,12:35:00,12:55:00,20,22:30:00,22:50:00,20
2024-08-03,KPD YD,TRL-KPD,UP,11:40:00,12:40:00,60,01:30:00,02:30:00,60
2024-08-03,NG-VGA,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-08-03,KPD YD,TRL-KPD,UP,14:15:00,14:25:00,10,22:30:00,22:40:00,10
2024-08-04,KPD YD,TRL-KPD,UP,11:35:00,12:25:00,50,01:40:00,02:30:00,50
2024-08-04,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-08-05,KPD YD,TRL-KPD,UP,10:50:00,11:30:00,40,01:50:00,02:30:00,40
2024-08-05,NG-VGA,AJJ-RU,UP,12:00:00,14:00:00,120,03:15:00,05:15:00,120
2024-08-06,NG-VGA,AJJ-RU,UP,01:00:00,03:00:00,120,01:45:00,03:45:00,120
